Mod:Item:MetaData, Localized Name
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Золотые кирпичи
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Зелёные кирпичи
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Железные кирпичи
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Лазуритовые кирпичи
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Лавовые кирпичи
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Незеритовые кирпичи
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Розовые кирпичи
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Фиолетовые кирпичи
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Реалмитовые кирпичи
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Кирпичи из красного камня
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Кирпичи из молочного камня
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Рупиевые мини-кирпичи
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Реалмитовые мини-кирпичи
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Арлемитовые мини-кирпичи
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Мини-кирпичи
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Каменно-кровавые мини-кирпичи
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Незеритовые мини-кирпичи
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Мини-кирпичи из коренной породы
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Водяная лампа
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Арлемитовая лампа
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Пламенная лампа
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Лампа синего огня
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Алмазная лампа
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Божественная лампа
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Дракеновая лампа
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Лампа Эдема
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Лампа Края
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Лампа из камня Края
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Золотая лампа
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Ледяная лампа
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Лампа джунглей
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Лампа Кракена
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Лазуритовая лампа
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Лавовая лампа
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Молочная лампа
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Расплавленная лампа
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Незеритовая лампа
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Реалмитовая лампа
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Лампа из красного камня
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Рупиевая лампа
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Terran Lamp
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Молочный камень
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Тёмный камень
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Шип
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Горячий шип
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Slime Light
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Slime Light
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Тёмный мост
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Божественная древесина
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Мшистый божественный камень
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Божественные доски
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Замороженная земля
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Замороженный камень
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Замороженная древесина
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Frozen Planks
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Ледяной камень
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Ледяные кирпичи
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Снежные кирпичи
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Угольный камень
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Ковёр мастерской
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Книжная полка мастерской
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Лампа мастерской
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Синий рождественский леденец
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Зелёный рождественский леденец
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Розовый рождественский леденец
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Красный рождественский леденец
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Жёлтый рождественский леденец
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Frozen Slab
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Алтарь Крушителя
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Алтарь Квадротика
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Алтарь Кароса
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Алтарь Раглока
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Лунный алтарь
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Камень сновидений
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Земля сновидений
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Огненный кристалл
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Dreamwood Log
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Светлые кирпичи сновидений
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Светлые кирпичи сновидений
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Лунный камень
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Лунные кирпичи
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Стена склепа
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Деревенская лампа
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Лампа в клетке
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Огненный свет
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Hyrewood Log
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Красные кирпичи сноведений
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Горячая зелёная плитка Кароса
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Firewood Log
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Зелёный вечный камень
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Мятная древесина
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Стены улья
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Стена комнаты
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Стена комнаты
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Стена комнаты
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Белый вечный камень
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Тёмный вечный камень
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Чёрный камень голода
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Зелёный камень голода
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Пол склепа
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Стены зала
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Синие кирпичи Кароса
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Чёрные кирпичи Кароса
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Хелиотичный луч
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Divine Slab
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Земля Эдема
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Земля Дикого леса
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Земля Апалачии
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Земля Небесного терна
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Земля Мортума
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Руда Эдема
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Руда Дикого леса
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Руда Апалачии
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Руда Небесного терна
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Руда Мортума
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Блок Эдема
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Блок Дикого леса
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Блок Апалачии
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Блок Небесного терна
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Блок Мортума
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина Эдема
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина Дикого леса
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина Апалачии
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина Небесного терна
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Древесина Мортума
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Eden Planks
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Wildwood Planks
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Apalachia Planks
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Skythern Planks
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Mortum Planks
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Сумеречный камень
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Eden Slab
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Wildwood Slab
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Apalachia Slab
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Skythern Slab
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Mortum Slab
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Аркановая земля
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Аркановая руда
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Аркановый металл
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Аркановая мощь
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Подземная лампа
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Огненная ловушка
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Огненная ловушка
appliedenergistics2:item.ItemFacade:0, Кабельный фасад - Камень душ
